"","X.1","X","X.x","Site","CoreName_2","Extracted_IntervalStart_Depth_cm","Extracted_IntervalEnd_Depth_cm","Corrected_DBD_g_cm3","Corrected_Sample_Thickness_cm","Province","Region","OC_Per","Study","Percent.Sand.Fraction","Percent.Gravel.Fraction","Core.Number","Type","Coast","Percent.Silt.Fraction","SiteName2.x","Corrected_Midpoint_cm","SiteCode","Watercourse_NEAR_DIST.x","REI_SUM","REI_Scaled","REI_Raw","c_dens","estCfactorS","meanCF","sdCF","conversion","consistent.with.Matts.data","CF_final","corr_SD","corr_ED","corr_thickness","corr_segment_midpoint"
"1",1,1,1,"Annandale","PEI-ANN-1-BA-",0,2,0.994695136,3,"PEI","Gulf of St Lawrence",0.212,"Christensen",95.7,0,1,"BA","Gulf of St.Lawrence",4.3,"Annandale",1.5,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00210875368832,0,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,0,1.3280353200883,1.3280353200883,0.66401766004415
"2",2,2,2,"Annandale","PEI-ANN-1-BA-",10,20,1.001016563,15.1,"PEI","Gulf of St Lawrence",0.14,"Christensen",95.6,0,1,"BA","Gulf of St.Lawrence",4.4,"Annandale",22.65,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.0014014231882,0.662251655629139,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,6.6401766004415,13.280353200883,6.6401766004415,9.96026490066225
"3",3,3,3,"Annandale","PEI-ANN-1-BA-",2,5,0.991596397,4.5,"PEI","Gulf of St Lawrence",0.193,"Christensen",95.8,0,1,"BA","Gulf of St.Lawrence",4.2,"Annandale",5.25,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00191378104621,0.666666666666667,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,1.3280353200883,3.32008830022075,1.99205298013245,2.32406181015452
"4",4,4,4,"Annandale","PEI-ANN-1-BA-",20,30,0.732913687,15.1,"PEI","Gulf of St Lawrence",0.313,"Christensen",87.4,0,1,"BA","Gulf of St.Lawrence",12.5,"Annandale",37.75,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00229401984031,0.662251655629139,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,13.280353200883,19.9205298013245,6.6401766004415,16.6004415011037
"5",5,5,5,"Annandale","PEI-ANN-1-BA-",30,36.3,1.196408272,9.5,"PEI","Gulf of St Lawrence",0.589,"Christensen",82.3,0,1,"BA","Gulf of St.Lawrence",17.7,"Annandale",50.05,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00704684472208,0.662251655629139,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,19.9205298013245,24.1038410596026,4.18331125827815,22.0121854304636
"6",6,6,6,"Annandale","PEI-ANN-1-BA-",5,10,0.834428368,7.6,"PEI","Gulf of St Lawrence",0.129,"Christensen",97.1,0,1,"BA","Gulf of St.Lawrence",3,"Annandale",11.3,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00107641259472,0.666666666666667,"0.66401766004415",0.00241820113688835,"Missing",NA,0.66401766004415,3.32008830022075,6.6401766004415,3.32008830022075,4.98013245033112
"7",7,7,7,"Annandale","PEI-ANN-2-BA-",0,2,1.051715153,3.2,"PEI","Gulf of St Lawrence",0.219,"Christensen",96.6,0,2,"BA","Gulf of St.Lawrence",3.5,"Annandale",1.6,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00230325618507,0,"0.621129993865501",0.00315009435087135,"Missing",NA,0.621129993865501,0,1.242259987731,1.242259987731,0.621129993865501
"8",8,8,8,"Annandale","PEI-ANN-2-BA-",10,20,0.738638358,16.1,"PEI","Gulf of St Lawrence",0.177,"Christensen",96.1,0,2,"BA","Gulf of St.Lawrence",4,"Annandale",24.15,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00130738989366,0.62111801242236,"0.621129993865501",0.00315009435087135,"Missing",NA,0.621129993865501,6.21129993865501,12.42259987731,6.21129993865501,9.31694990798252
"9",9,9,9,"Annandale","PEI-ANN-2-BA-",2,5,0.602472588,4.9,"PEI","Gulf of St Lawrence",0.175,"Christensen",96.2,0,2,"BA","Gulf of St.Lawrence",3.9,"Annandale",5.65,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.001054327029,0.625,"0.621129993865501",0.00315009435087135,"Missing",NA,0.621129993865501,1.242259987731,3.10564996932751,1.8633899815965,2.17395497852925
"10",10,10,10,"Annandale","PEI-ANN-2-BA-",20,32.5,0.970363942,20.2,"PEI","Gulf of St Lawrence",0.291,"Christensen",90,0,2,"BA","Gulf of St.Lawrence",9.9,"Annandale",42.3,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00282375907122,0.62111801242236,"0.621129993865501",0.00315009435087135,"Missing",NA,0.621129993865501,12.42259987731,20.1867248006288,7.76412492331876,16.3046623389694
"11",11,11,11,"Annandale","PEI-ANN-2-BA-",5,10,1.188925674,8,"PEI","Gulf of St Lawrence",0.116,"Christensen",96.7,0,2,"BA","Gulf of St.Lawrence",3.4,"Annandale",12.1,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00137915378184,0.617283950617284,"0.621129993865501",0.00315009435087135,"Missing",NA,0.621129993865501,3.10564996932751,6.21129993865501,3.10564996932751,4.65847495399126
"12",12,12,12,"Annandale","PEI-ANN-3-SG-",0,2,0.901681755,3.2,"PEI","Gulf of St Lawrence",0.335,"Christensen",94.5,0,3,"SG","Gulf of St.Lawrence",5.5,"Annandale",1.6,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00302063387925,0,"0.630933544303797",0.0039556962025315,"Missing",NA,0.630933544303797,0,1.26186708860759,1.26186708860759,0.630933544303797
"13",13,13,13,"Annandale","PEI-ANN-3-SG-",10,20,0.651601965,15.8,"PEI","Gulf of St Lawrence",0.184,"Christensen",94,0,3,"SG","Gulf of St.Lawrence",6.1,"Annandale",23.7,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.0011989476156,0.632911392405063,"0.630933544303797",0.0039556962025315,"Missing",NA,0.630933544303797,6.30933544303797,12.6186708860759,6.30933544303797,9.46400316455695
"14",14,14,14,"Annandale","PEI-ANN-3-SG-",2,5,0.813372332,4.7,"PEI","Gulf of St Lawrence",0.299,"Christensen",95.4,0,3,"SG","Gulf of St.Lawrence",4.5,"Annandale",5.55,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00243198327268,0.625,"0.630933544303797",0.0039556962025315,"Missing",NA,0.630933544303797,1.26186708860759,3.15466772151898,1.89280063291139,2.20826740506329
"15",15,15,15,"Annandale","PEI-ANN-3-SG-",20,33.5,0.862760476,21.4,"PEI","Gulf of St Lawrence",0.774,"Christensen",78.8,0,3,"SG","Gulf of St.Lawrence",21,"Annandale",42.3,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00667776608424,0.632911392405063,"0.630933544303797",0.0039556962025315,"Missing",NA,0.630933544303797,12.6186708860759,21.1362737341772,8.51760284810126,16.8774723101266
"16",16,16,16,"Annandale","PEI-ANN-3-SG-",5,10,1.072265394,7.9,"PEI","Gulf of St Lawrence",0.218,"Christensen",94.2,0,3,"SG","Gulf of St.Lawrence",5.8,"Annandale",11.85,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00233753855892,0.632911392405063,"0.630933544303797",0.0039556962025315,"Missing",NA,0.630933544303797,3.15466772151898,6.30933544303797,3.15466772151898,4.73200158227848
"17",17,17,17,"Annandale","PEI-ANN-5-SG-",0,2,0.658320177,3.4,"PEI","Gulf of St Lawrence",0.304,"Christensen",96.3,0,5,"SG","Gulf of St.Lawrence",3.6,"Annandale",1.7,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00200129333808,0,"0.593045823670714",0.00331334515053934,"Missing",NA,0.593045823670714,0,1.18609164734143,1.18609164734143,0.593045823670714
"18",18,18,18,"Annandale","PEI-ANN-5-SG-",10,20,0.889856846,16.9,"PEI","Gulf of St Lawrence",0.22,"Christensen",91.3,0,5,"SG","Gulf of St.Lawrence",8.8,"Annandale",25.25,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.0019576850612,0.595238095238095,"0.593045823670714",0.00331334515053934,"Missing",NA,0.593045823670714,5.93045823670714,11.8609164734143,5.93045823670714,8.89568735506071
"19",19,19,19,"Annandale","PEI-ANN-5-SG-",2,5,1.005862407,5,"PEI","Gulf of St Lawrence",0.258,"Christensen",94.8,0,5,"SG","Gulf of St.Lawrence",5.1,"Annandale",5.9,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00259512501006,0.588235294117647,"0.593045823670714",0.00331334515053934,"Missing",NA,0.593045823670714,1.18609164734143,2.96522911835357,1.77913747101214,2.0756603828475
"20",20,20,20,"Annandale","PEI-ANN-5-SG-",20,30.4,0.589298041,17.5,"PEI","Gulf of St Lawrence",0.503,"Christensen",80.6,0,5,"SG","Gulf of St.Lawrence",19.2,"Annandale",42.45,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00296416914623,0.593471810089021,"0.593045823670714",0.00331334515053934,"Missing",NA,0.593045823670714,11.8609164734143,18.0285930395897,6.16767656617542,14.944754756502
"21",21,21,21,"Annandale","PEI-ANN-5-SG-",5,10,0.898857849,8.4,"PEI","Gulf of St Lawrence",0.223,"Christensen",92.7,0,5,"SG","Gulf of St.Lawrence",7.2,"Annandale",12.6,"ANN",89030.64851,1.02925e+49,0.027056911,1656.040646,0.00200445300327,0.595238095238095,"0.593045823670714",0.00331334515053934,"Missing",NA,0.593045823670714,2.96522911835357,5.93045823670714,2.96522911835357,4.44784367753036
"22",22,22,22,"Airpark","BC-BOB-4-SG-4",0,2,1.164336073,2.2,"BC","Lower Mainland",0.425,"Christensen",94.4,0,4,"SG","Pacific",5.6,"Boundary Bay",1.1,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00494842831025,0,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,0,1.8479871554967,1.8479871554967,0.923993577748348
"23",23,23,23,"Airpark","BC-BOB-4-SG-4",30,39.9,0.783869166,10.6,"BC","Lower Mainland",0.199,"Christensen",97.2,0,4,"SG","Pacific",2.8,"Boundary Bay",37.6,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00155989964034,0.928792569659443,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,27.7198073324504,36.8673437521591,9.14753641970865,32.2935755423048
"24",24,24,24,"Airpark","BC-BOB-4-SG-4",10,20,0.732440857,10.7,"BC","Lower Mainland",0.225,"Christensen",97,0,4,"SG","Pacific",3,"Boundary Bay",16.15,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00164799192825,0.925925925925926,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,9.23993577748348,18.479871554967,9.23993577748348,13.8599036662252
"25",25,25,25,"Airpark","BC-BOB-4-SG-4",2,5,0.592982304,3.2,"BC","Lower Mainland",0.339,"Christensen",95.6,0,4,"SG","Pacific",4.5,"Boundary Bay",3.8,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00201021001056,0.909090909090909,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,1.8479871554967,4.61996788874174,2.77198073324504,3.23397752211922
"26",26,26,26,"Airpark","BC-BOB-4-SG-4",20,30,0.971264118,10.8,"BC","Lower Mainland",0.24,"Christensen",95.6,0,4,"SG","Pacific",4.5,"Boundary Bay",26.9,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.0023310338832,0.930232558139535,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,18.479871554967,27.7198073324504,9.23993577748348,23.0998394437087
"27",27,27,27,"Airpark","BC-BOB-3-SG-3",0,2,1.383308139,3.2,"BC","Lower Mainland",0.472,"Christensen",93.3,0,3,"SG","Pacific",6.6,"Boundary Bay",1.6,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00652921441608,0,"0.618738129154796",0.00426951798710856,"Missing",NA,0.618738129154796,0,1.23747625830959,1.23747625830959,0.618738129154796
"28",28,28,28,"Airpark","BC-BOB-3-SG-3",10,20,1.247245043,16.3,"BC","Lower Mainland",0.26,"Christensen",96.5,0,3,"SG","Pacific",3.5,"Boundary Bay",24.35,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.0032428371118,0.617283950617284,"0.618738129154796",0.00426951798710856,"Missing",NA,0.618738129154796,6.18738129154796,12.3747625830959,6.18738129154796,9.28107193732194
"29",29,29,29,"Airpark","BC-BOB-3-SG-3",2,5,1.206306263,4.9,"BC","Lower Mainland",0.494,"Christensen",93.7,0,3,"SG","Pacific",6.4,"Boundary Bay",5.65,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00595915293922,0.625,"0.618738129154796",0.00426951798710856,"Missing",NA,0.618738129154796,1.23747625830959,3.09369064577398,1.85621438746439,2.16558345204179
"30",30,30,30,"Airpark","BC-BOB-3-SG-3",20,30.5,1.480814493,17,"BC","Lower Mainland",0.21,"Christensen",97.5,0,3,"SG","Pacific",2.5,"Boundary Bay",41,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.0031097104353,0.615384615384615,"0.618738129154796",0.00426951798710856,"Missing",NA,0.618738129154796,12.3747625830959,18.8715129392213,6.49675035612536,15.6231377611586
"31",31,31,31,"Airpark","BC-BOB-3-SG-3",5,10,1.18780362,-1.9,"BC","Lower Mainland",0.342,"Christensen",97,0,3,"SG","Pacific",3,"Boundary Bay",7.15,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.0040622883804,0.617283950617284,"0.618738129154796",0.00426951798710856,"Missing",NA,0.618738129154796,3.09369064577398,6.18738129154796,3.09369064577398,4.64053596866097
"32",32,32,32,"Airpark","BC-BOB-4-SG-4",5,10,0.676796057,-4.6,"BC","Lower Mainland",0.322,"Christensen",95.5,0,4,"SG","Pacific",4.6,"Boundary Bay",3.1,"BOB",11002.10462,6.5143e+70,0.20419997,10488.30575,0.00217928330354,0.925925925925926,"0.923993577748348",0.00853687108600929,"Missing",NA,0.923993577748348,4.61996788874174,9.23993577748348,4.61996788874174,6.92995183311261
"33",37,37,37,"Cardigan","PEI-CAR-2-BA-",0,2,1.043352134,2.9,"PEI","Gulf of St Lawrence",0.223,"Christensen",92.4,0,2,"BA","Gulf of St.Lawrence",7.7,"Cardigan",1.45,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00232667525882,0,"0.68089226465698",0.00613591546736059,"Missing",NA,0.68089226465698,0,1.36178452931396,1.36178452931396,0.68089226465698
"34",38,38,38,"Cardigan","PEI-CAR-2-BA-",10,20,0.654918006,14.8,"PEI","Gulf of St Lawrence",0.088,"Christensen",76.6,0,2,"BA","Gulf of St.Lawrence",23.5,"Cardigan",22.1,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00057632784528,0.680272108843537,"0.68089226465698",0.00613591546736059,"Missing",NA,0.68089226465698,6.8089226465698,13.6178452931396,6.8089226465698,10.2133839698547
"35",39,39,39,"Cardigan","PEI-CAR-2-BA-",2,5,1.186507297,4.5,"PEI","Gulf of St Lawrence",0.208,"Christensen",92.7,0,2,"BA","Gulf of St.Lawrence",7.3,"Cardigan",5.15,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00246793517776,0.689655172413793,"0.68089226465698",0.00613591546736059,"Missing",NA,0.68089226465698,1.36178452931396,3.4044613232849,2.04267679397094,2.38312292629943
"36",40,40,40,"Cardigan","PEI-CAR-2-BA-",20,26.4,2.038208348,9.4,"PEI","Gulf of St Lawrence",0.047,"Christensen",64.4,0,2,"BA","Gulf of St.Lawrence",35.6,"Cardigan",34.2,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00095795792356,0.677966101694915,"0.68089226465698",0.00613591546736059,"Missing",NA,0.68089226465698,13.6178452931396,17.9755557869443,4.35771049380467,15.7967005400419
"37",41,41,41,"Cardigan","PEI-CAR-2-BA-",5,10,1.044581576,7.3,"PEI","Gulf of St Lawrence",0.083,"Christensen",65,0,2,"BA","Gulf of St.Lawrence",34.8,"Cardigan",11.05,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00086700270808,0.675675675675676,"0.68089226465698",0.00613591546736059,"Missing",NA,0.68089226465698,3.4044613232849,6.8089226465698,3.4044613232849,5.10669198492735
"38",42,42,42,"Cardigan","PEI-CAR-3-SG-",0,2,0.876132204,3.1,"PEI","Gulf of St Lawrence",0.338,"Christensen",91.9,0,3,"SG","Gulf of St.Lawrence",8.1,"Cardigan",1.55,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00296132684952,0,"0.647255969836615",0.002962324177572,"Missing",NA,0.647255969836615,0,1.29451193967323,1.29451193967323,0.647255969836615
"39",43,43,43,"Cardigan","PEI-CAR-3-SG-",2,5,0.792169534,4.6,"PEI","Gulf of St Lawrence",0.26,"Christensen",86.3,0,3,"SG","Gulf of St.Lawrence",13.8,"Cardigan",5.4,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.0020596407884,0.645161290322581,"0.647255969836615",0.002962324177572,"Missing",NA,0.647255969836615,1.29451193967323,3.23627984918308,1.94176790950985,2.26539589442815
"40",44,44,44,"Cardigan","PEI-CAR-3-SG-",20,31.8,1.083409243,18.1,"PEI","Gulf of St Lawrence",0.055,"Christensen",66.7,0,3,"SG","Gulf of St.Lawrence",33.2,"Cardigan",39.85,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00059587508365,0.649350649350649,"0.647255969836615",0.002962324177572,"Missing",NA,0.647255969836615,12.9451193967323,20.5827398408044,7.63762044407206,16.7639296187683
"41",45,45,45,"Cardigan","PEI-CAR-4-SG-",0,2,1.242310305,2.3,"PEI","Gulf of St Lawrence",0.411,"Christensen",93.8,0,4,"SG","Gulf of St.Lawrence",6.1,"Cardigan",1.15,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00510589535355,0,"0.856606138477914",0.00928965731187843,"Missing",NA,0.856606138477914,0,1.71321227695583,1.71321227695583,0.856606138477914
"42",46,46,46,"Cardigan","PEI-CAR-4-SG-",10,20,1.206680429,11.7,"PEI","Gulf of St Lawrence",0.138,"Christensen",82.7,0,4,"SG","Gulf of St.Lawrence",17.3,"Cardigan",17.55,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00166521899202,0.854700854700855,"0.856606138477914",0.00928965731187843,"Missing",NA,0.856606138477914,8.56606138477914,17.1321227695583,8.56606138477914,12.8490920771687
"43",47,47,47,"Cardigan","PEI-CAR-4-SG-",2,5,1.416226774,3.6,"PEI","Gulf of St Lawrence",0.343,"Christensen",79.6,0,4,"SG","Gulf of St.Lawrence",20.4,"Cardigan",4.1,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00485765783482,0.869565217391304,"0.856606138477914",0.00928965731187843,"Missing",NA,0.856606138477914,1.71321227695583,4.28303069238957,2.56981841543374,2.9981214846727
"44",48,48,48,"Cardigan","PEI-CAR-4-SG-",20,26.2,1.457993588,7.3,"PEI","Gulf of St Lawrence",0.144,"Christensen",69.5,0,4,"SG","Gulf of St.Lawrence",30.5,"Cardigan",27.05,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00209951076672,0.854700854700855,"0.856606138477914",0.00928965731187843,"Missing",NA,0.856606138477914,17.1321227695583,22.4430808281213,5.31095805856307,19.7876017988398
"45",49,49,49,"Cardigan","PEI-CAR-4-SG-",5,10,1.315861892,5.8,"PEI","Gulf of St Lawrence",0.126,"Christensen",82.5,0,4,"SG","Gulf of St.Lawrence",17.5,"Cardigan",8.8,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00165798598392,0.847457627118644,"0.856606138477914",0.00928965731187843,"Missing",NA,0.856606138477914,4.28303069238957,8.56606138477914,4.28303069238957,6.42454603858435
"46",50,50,50,"Cardigan","PEI-CAR-5-SG-",0,2,1.281250014,2.4,"PEI","Gulf of St Lawrence",0.321,"Christensen",94.5,0,5,"SG","Gulf of St.Lawrence",5.4,"Cardigan",1.2,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00411281254494,0,"0.843926553672316",0.0070621468926555,"Missing",NA,0.843926553672316,0,1.68785310734463,1.68785310734463,0.843926553672316
"47",51,51,51,"Cardigan","PEI-CAR-5-SG-",10,20,1.067787582,11.8,"PEI","Gulf of St Lawrence",0.225,"Christensen",75.8,0,5,"SG","Gulf of St.Lawrence",24.1,"Cardigan",17.7,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.0024025220595,0.847457627118644,"0.843926553672316",0.0070621468926555,"Missing",NA,0.843926553672316,8.43926553672316,16.8785310734463,8.43926553672316,12.6588983050847
"48",52,52,52,"Cardigan","PEI-CAR-5-SG-",2,5,0.892200072,3.5,"PEI","Gulf of St Lawrence",0.341,"Christensen",93.7,0,5,"SG","Gulf of St.Lawrence",6.2,"Cardigan",4.15,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00304240224552,0.833333333333333,"0.843926553672316",0.0070621468926555,"Missing",NA,0.843926553672316,1.68785310734463,4.21963276836158,2.53177966101695,2.95374293785311
"49",53,53,53,"Cardigan","PEI-CAR-5-SG-",20,26,1.488848965,7.1,"PEI","Gulf of St Lawrence",0.136,"Christensen",75.8,0,5,"SG","Gulf of St.Lawrence",24.1,"Cardigan",27.15,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.0020248345924,0.847457627118644,"0.843926553672316",0.0070621468926555,"Missing",NA,0.843926553672316,16.8785310734463,21.9420903954802,5.0635593220339,19.4103107344633
"50",54,54,54,"Cardigan","PEI-CAR-5-SG-",5,10,1.350185544,5.9,"PEI","Gulf of St Lawrence",0.243,"Christensen",84.6,0,5,"SG","Gulf of St.Lawrence",15.4,"Cardigan",8.85,"CAR",81385.10969,1.43285e+47,0.027515053,1680.311839,0.00328095087192,0.847457627118644,"0.843926553672316",0.0070621468926555,"Missing",NA,0.843926553672316,4.21963276836158,8.43926553672316,4.21963276836158,6.32944915254237
"51",55,55,55,"Cates Park","BC-CAP-1-SG-1",2,5,1.000623579,5.4,"BC","Lower Mainland",0.334,"Christensen",96.4,0,1,"SG","Pacific",3.6,"Cates Park",6.3,"CAP",11932.15437,1.24412e+47,0.020752545,1322.051462,0.00334208275386,0.555555555555556,"0.556718348263765",0.00148539050641245,"Missing",NA,0.556718348263765,1.11343669652753,2.78359174131882,1.67015504479129,1.94851421892318
"52",56,56,56,"Cates Park","BC-CAP-1-SG-1",0,2,1.212646918,3.6,"BC","Lower Mainland",0.686,"Christensen",93.7,0,1,"SG","Pacific",6.3,"Cates Park",1.8,"CAP",11932.15437,1.24412e+47,0.020752545,1322.051462,0.00831875785748,0,"0.556718348263765",0.00148539050641245,"Missing",NA,0.556718348263765,0,1.11343669652753,1.11343669652753,0.556718348263765
"53",57,57,57,"Cates Park","BC-CAP-1-SG-1",10,20,1.362611782,18,"BC","Lower Mainland",0.528,"Christensen",94.3,0.4,1,"SG","Pacific",5.5,"Cates Park",26.9,"CAP",11932.15437,1.24412e+47,0.020752545,1322.051462,0.00719459020896,0.558659217877095,"0.556718348263765",0.00148539050641245,"Missing",NA,0.556718348263765,5.56718348263765,11.1343669652753,5.56718348263765,8.35077522395648
"54",58,58,58,"Cates Park","BC-CAP-1-SG-1",20,22.3,1.187277326,4.1,"BC","Lower Mainland",0.391,"Christensen",95.3,0,1,"SG","Pacific",4.6,"Cates Park",37.95,"CAP",11932.15437,1.24412e+47,0.020752545,1322.051462,0.00464225434466,0.557103064066852,"0.556718348263765",0.00148539050641245,"Missing",NA,0.556718348263765,11.1343669652753,12.414819166282,1.28045220100666,11.7745930657786
"55",59,59,59,"Cates Park","BC-CAP-1-SG-1",5,10,1.194960595,-1.1,"BC","Lower Mainland",0.281,"Christensen",95.8,0,1,"SG","Pacific",4.3,"Cates Park",8.45,"CAP",11932.15437,1.24412e+47,0.020752545,1322.051462,0.00335783927195,0.555555555555556,"0.556718348263765",0.00148539050641245,"Missing",NA,0.556718348263765,2.78359174131882,5.56718348263765,2.78359174131882,4.17538761197824
"56",60,60,60,"Centennial Beach","BC-CEB-1-SG-1",5,10,1.179417214,-1.1,"BC","Lower Mainland",0.197,"Christensen",100,0,1,"SG","Pacific",0,"Centennial Beach",8.25,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00232345191158,0.568181818181818,"0.567388473108812",0.00308938388430008,"Missing",NA,0.567388473108812,2.83694236554406,5.67388473108812,2.83694236554406,4.25541354831609
"57",61,61,61,"Centennial Beach","BC-CEB-2-BA-2",20,30,0.947735929,14.1,"BC","Lower Mainland",0.134,"Christensen",99.9,0,2,"BA","Pacific",0,"Centennial Beach",35.15,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00126996614486,0.711743772241993,"0.71208710658062",0.00220311374632931,"Missing",NA,0.71208710658062,14.2417421316124,21.3626131974186,7.1208710658062,17.8021776645155
"58",62,62,62,"Centennial Beach","BC-CEB-2-BA-2",30,39.5,2.195588235,13.3,"BC","Lower Mainland",0.136,"Christensen",100,0,2,"BA","Pacific",0,"Centennial Beach",48.85,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.0029859999996,0.710900473933649,"0.71208710658062",0.00220311374632931,"Missing",NA,0.71208710658062,21.3626131974186,28.1274407099345,6.76482751251589,24.7450269536765
"59",63,63,63,"Centennial Beach","BC-CEB-2-BA-2",10,20,0.958625273,14,"BC","Lower Mainland",0.159,"Christensen",100,0,2,"BA","Pacific",0,"Centennial Beach",21.1,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00152421418407,0.709219858156028,"0.71208710658062",0.00220311374632931,"Missing",NA,0.71208710658062,7.1208710658062,14.2417421316124,7.1208710658062,10.6813065987093
"60",64,64,64,"Centennial Beach","BC-CEB-2-BA-2",2,5,0.894983524,4.2,"BC","Lower Mainland",0.154,"Christensen",100.1,0,2,"BA","Pacific",0,"Centennial Beach",4.9,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00137827462696,0.714285714285714,"0.71208710658062",0.00220311374632931,"Missing",NA,0.71208710658062,1.42417421316124,3.5604355329031,2.13626131974186,2.49230487303217
"61",65,65,65,"Centennial Beach","BC-CEB-1-SG-1",0,2,1.586420131,3.5,"BC","Lower Mainland",0.509,"Christensen",93.8,0,1,"SG","Pacific",6.1,"Centennial Beach",1.75,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00807487846679,0,"0.567388473108812",0.00308938388430008,"Missing",NA,0.567388473108812,0,1.13477694621762,1.13477694621762,0.567388473108812
"62",66,66,66,"Centennial Beach","BC-CEB-1-SG-1",10,20,1.162008841,17.7,"BC","Lower Mainland",0.16,"Christensen",100,0,1,"SG","Pacific",0,"Centennial Beach",26.55,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.0018592141456,0.564971751412429,"0.567388473108812",0.00308938388430008,"Missing",NA,0.567388473108812,5.67388473108812,11.3477694621762,5.67388473108812,8.51082709663218
"63",67,67,67,"Centennial Beach","BC-CEB-1-SG-1",2,5,1.191315496,5.3,"BC","Lower Mainland",0.303,"Christensen",96.9,0,1,"SG","Pacific",3,"Centennial Beach",6.15,"CEB",8718.593092,3.71812e+68,0.233078785,12570.55231,0.00360968595288,0.571428571428571,"0.567388473108812",0.00308938388430008,"Missing",NA,0.567388473108812,1.13477694621762,2.83694236554406,1.70216541932644,1.98585965588084
